,subject,predicate,object,type_df,iteration
5,http://www.wikidata.org/entity/Q3630735,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q5582,outgoing,3
4,http://www.wikidata.org/entity/Q9162658,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5582,outgoing,3
5,http://www.wikidata.org/entity/Q9162658,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q5582,outgoing,3
1,http://www.wikidata.org/entity/Q19836079,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5582,outgoing,3
2,http://www.wikidata.org/entity/Q19836079,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q5582,outgoing,3
2,http://www.wikidata.org/entity/Q2714571,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5582,outgoing,3
17,http://www.wikidata.org/entity/Q2714571,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q5582,outgoing,3
1,http://www.wikidata.org/entity/Q18689443,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5582,outgoing,3
2,http://www.wikidata.org/entity/Q18689443,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q5582,outgoing,3
2,http://www.wikidata.org/entity/Q19363211,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5582,outgoing,3
12,http://www.wikidata.org/entity/Q19363211,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q5582,outgoing,3
2,http://www.wikidata.org/entity/Q9162674,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5582,outgoing,3
10,http://www.wikidata.org/entity/Q9162674,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q5582,outgoing,3
1,http://www.wikidata.org/entity/Q19836042,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5582,outgoing,3
2,http://www.wikidata.org/entity/Q19836042,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q5582,outgoing,3
2,http://www.wikidata.org/entity/Q26221128,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5582,outgoing,3
3,http://www.wikidata.org/entity/Q26221128,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q5582,outgoing,3
2,http://www.wikidata.org/entity/Q19835862,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5582,outgoing,3
6,http://www.wikidata.org/entity/Q19835862,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q5582,outgoing,3
