,subject,predicate,object,type_df,iteration
6,http://www.wikidata.org/entity/Q1318118,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q127471,outgoing,2
7,http://www.wikidata.org/entity/Q1318118,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
8,http://www.wikidata.org/entity/Q1318118,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q52583,outgoing,2
18,http://www.wikidata.org/entity/Q1318118,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q130311,outgoing,2
20,http://www.wikidata.org/entity/Q1318118,http://www.wikidata.org/prop/direct/P86,http://www.wikidata.org/entity/Q130311,outgoing,2
0,http://www.wikidata.org/entity/Q26400765,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
8,http://www.wikidata.org/entity/Q37912621,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q151304,outgoing,2
9,http://www.wikidata.org/entity/Q37912621,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
2,http://www.wikidata.org/entity/Q18247605,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q18247605,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q385122,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q4205835,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q4235,outgoing,3
6,http://www.wikidata.org/entity/Q4205835,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,3
7,http://www.wikidata.org/entity/Q4205835,http://www.wikidata.org/prop/direct/P86,http://www.wikidata.org/entity/Q26876,outgoing,3
